id,title,log_revenue,mu_genre,sigma_genre,precision_genre
862.0,Toy Story,20.488295176218497,19.006151,2.3587482,0.17973673
8844.0,Jumanji,20.136615333961306,18.705183,2.2672713,0.19453289
31357.0,Waiting to Exhale,18.965248320367028,17.958675,2.2495008,0.19761856
949.0,Heat,19.798674333398594,18.69838,2.237574,0.19973086
9091.0,Sudden Death,18.729572106823433,18.061905,2.3447807,0.18188444
710.0,GoldenEye,20.429414772121735,18.747328,2.296546,0.18960495
9087.0,The American President,19.246247341845166,16.878332,2.2937262,0.19007143
10858.0,Nixon,17.181296439781985,18.880089,2.3055377,0.18812892
1408.0,Cutthroat Island,16.869548309908048,18.568789,2.291185,0.1904933
524.0,Casino,19.319790987613082,18.889845,2.220556,0.202804
4584.0,Sense and Sensibility,19.470507293880598,18.340834,2.301851,0.18873201
5.0,Four Rooms,16.023847538141688,17.324808,2.3387609,0.18282196
9273.0,Ace Ventura: When Nature Calls,19.923635690437493,16.895937,2.2388906,0.19949602
11517.0,Money Train,18.132822847882025,17.787443,2.411194,0.17200285
8012.0,Get Shorty,19.311047923164544,17.574465,2.2865155,0.19127212
9691.0,Assassins,17.97648160895688,19.183525,2.353049,0.18060844
451.0,Leaving Las Vegas,18.473247499472777,17.287382,2.3873506,0.17545575
9263.0,Now and Then,17.875775528836193,17.173023,2.3730707,0.1775737
902.0,The City of Lost Children,15.118319034014695,19.572592,2.4000938,0.17359754
63.0,Twelve Monkeys,19.694184036356468,18.716923,2.2265313,0.20171696
9598.0,Babe,20.103097783187145,17.146988,2.2860434,0.19135113
687.0,Dead Man Walking,18.238074936004256,16.68289,2.265012,0.19492115
9312.0,Mortal Kombat,19.37085817373357,18.816254,2.3539684,0.1804674
577.0,To Die For,17.623212281480637,17.125257,2.3632798,0.17904809
11861.0,How To Make An American Quilt,17.72538243978127,15.91767,2.232696,0.20060456
807.0,Se7en,20.356145929106845,19.100805,2.279799,0.1924008
10530.0,Pocahontas,20.411901821728996,17.7574,2.355566,0.18022268
629.0,The Usual Suspects,17.715468320849535,16.650774,2.3126059,0.18698068
11448.0,Mighty Aphrodite,16.46734004183909,15.956582,2.3727808,0.17761709
10634.0,Friday,17.90511880221916,17.129086,2.373617,0.17749198
755.0,From Dusk Till Dawn,17.789312787461736,17.519125,2.3475983,0.18144809
11859.0,Fair Game,17.01057306577124,17.866833,2.3871515,0.17548501
36929.0,Big Bully,15.251709312402285,18.065903,2.3896809,0.17511372
9102.0,Screamers,16.319962269526872,17.023996,2.2899618,0.19069685
400.0,Things to Do in Denver When You're Dead,13.92991263607825,17.37027,2.2042906,0.20580801
10534.0,White Squall,16.869663972111223,17.737226,2.261302,0.19556127
2086.0,Nick of Time,16.666355555488867,16.82378,2.2765281,0.19295408
9095.0,Mary Reilly,17.05355403924975,17.277426,2.1974335,0.20709448
12158.0,Vampire in Brooklyn,17.55091445314266,17.055244,2.4523683,0.16627564
9208.0,Broken Arrow,19.54995473115196,17.888027,2.284437,0.19162035
13685.0,Bottle Rocket,13.957824788318149,15.858441,2.2813456,0.19214001
9614.0,Happy Gilmore,18.256082087709135,16.935282,2.4219124,0.17048381
688.0,The Bridges of Madison County,19.769330500548975,17.792606,2.276288,0.19299479
197.0,Braveheart,19.91234004615964,18.958796,2.2621334,0.19541757
103.0,Taxi Driver,18.91979035720495,17.033472,2.3993053,0.17371166
33542.0,Rumble in the Bronx,18.043145445146525,18.131474,2.3203158,0.18574016
78406.0,Steal Big Steal Little,16.402306114426,17.606415,2.2851818,0.19149546
11066.0,Boomerang,18.899843786823332,17.60995,2.3412385,0.18243523
2074.0,Flirting with Disaster,17.225533407248815,15.40251,2.2950013,0.1898603
11863.0,Jade,16.85286740904603,16.402578,2.3864982,0.17558111
11000.0,The Birdcage,19.759283305691124,18.136261,2.3051705,0.18818884
9737.0,Bad Boys,19.51687494235265,18.15789,2.3306313,0.18409961
22279.0,An Awfully Big Adventure,14.404529583081818,17.699158,2.3605402,0.17946395
568.0,Apollo 13,20.438020314214036,17.930794,2.384613,0.17585883
11780.0,Rob Roy,18.018291878092327,19.856596,2.1700196,0.21235998
414.0,Batman Forever,20.383917269989073,19.139727,2.315803,0.18646476
5894.0,Blue in the Face,14.80817869405256,14.342011,2.4643624,0.16466103
1775.0,Canadian Bacon,12.839844885795975,16.788794,2.3456497,0.18174969
8839.0,Casper,20.227943638102236,19.306738,2.3417566,0.18235451
20649.0,Clockers,17.135668180174985,18.002262,2.3290958,0.18434241
10329.0,Congo,19.58925842703449,17.336012,2.3081536,0.18770272
8963.0,Crimson Tide,19.623941494875965,17.424269,2.4104934,0.17210287
8068.0,Desperado,17.800196036571418,17.481558,2.3381023,0.18292496
8512.0,Devil in a Blue Dress,17.346584106355145,16.683727,2.257721,0.19618215
1572.0,Die Hard: With a Vengeance,20.46814358622722,19.47471,2.2528155,0.19703744
6520.0,First Knight,19.414136295437956,18.015594,2.2763655,0.19298165
10428.0,Hackers,16.588596705782187,16.919964,2.380465,0.17647225
9886.0,Johnny Mnemonic,17.513648837640837,17.263676,2.245632,0.19830006
9482.0,Judge Dredd,19.296977914590762,17.417849,2.406836,0.17262632
9344.0,Kids,16.568361965372667,15.659919,2.2929616,0.19019821
9071.0,Living in Oblivion,14.703908651151265,13.898111,2.1678324,0.21278872
2293.0,Mallrats,15.317855893926316,17.004253,2.4257457,0.1699454
9070.0,Mighty Morphin Power Rangers: The Movie,18.754887257468596,17.75628,2.3452015,0.18181917
48787.0,Mute Witness,0.7497219574778955,14.739533,2.3431215,0.18214211
1642.0,The Net,19.271405420670977,17.551052,2.2147384,0.20387085
36196.0,Party Girl,13.81523981326287,15.495828,2.2580752,0.19612059
11980.0,The Prophecy,3.522310679717677,17.065922,2.287307,0.19113977
10533.0,The Scarlet Letter,16.905345254544617,17.825895,2.3239582,0.18515839
10802.0,Showgirls,17.578350478241433,16.177975,2.2871983,0.19115795
10149.0,Smoke,16.687425788501823,15.534472,2.4165606,0.17123975
9348.0,Species,19.29592551204904,18.609617,2.1835618,0.2097341
281.0,Strange Days,16.639572440979702,18.694399,2.2974374,0.18945785
79593.0,The Tie That Binds,16.319636198126457,16.37439,2.332238,0.18384604
3512.0,Under Siege 2: Dark Territory,19.21273475204171,17.291828,2.3007796,0.18890783
9560.0,A Walk in the Clouds,18.47750562959052,16.9245,2.3218336,0.1854974
9804.0,Waterworld,20.14200786805945,19.654806,2.2476432,0.19794533
50797.0,Burnt by the Sun,15.552836416727509,16.874456,2.2627304,0.19531445
76.0,Before Sunrise,16.27639724965763,16.034344,2.2966692,0.18958461
11017.0,Billy Madison,17.841952025964613,15.618408,2.3049898,0.18821836
9382.0,Boys on the Side,17.72010301033446,18.144573,2.3038788,0.18839993
2292.0,Clerks,15.738758841996189,17.997906,2.2875438,0.19110021
1909.0,Don Juan DeMarco,17.69109001220643,15.810163,2.2458901,0.19825447
8984.0,Disclosure,19.957044245210174,17.407368,2.3573663,0.17994751
8467.0,Dumb and Dumber,20.101500313439054,17.874563,2.2042456,0.20581643
522.0,Ed Wood,16.36382187903472,18.071054,2.378026,0.17683442
27303.0,Hideaway,17.0667713307432,14.390537,2.3268936,0.18469153
14275.0,Hoop Dreams,16.649038263492095,15.881182,2.345429,0.1817839
1024.0,Heavenly Creatures,15.705855667166194,15.556775,2.2132921,0.20413737
17207.0,Houseguest,17.835761298011317,19.006433,2.3834257,0.1760341
628.0,Interview with the Vampire,20.001145367416534,18.029993,2.3458734,0.18171504
87729.0,Jefferson in Paris,15.471068789412465,17.586306,2.2813413,0.19214074
6280.0,Junior,18.20191563597242,18.484226,2.288561,0.19093035
11.0,Star Wars,22.175815291421813,18.539118,2.3373635,0.18304062
18183.0,Like Water for Chocolate,17.725640649403015,16.52879,2.3649263,0.17879887
4476.0,Legends of the Fall,19.67015660637113,18.968382,2.3571672,0.17997792
28313.0,Losing Isaiah,16.593876166317624,16.3583,2.2932737,0.19014645
3036.0,Mary Shelley's Frankenstein,19.30955280732904,18.812862,2.1957223,0.20741738
17402.0,Miami Rhapsody,2.3591598699119958,16.684553,2.1791935,0.21057577
1945.0,Nell,19.260867201904436,16.89304,2.4727376,0.16354752
241.0,Natural Born Killers,18.508660117470317,17.566898,2.3459814,0.1816983
6950.0,Outbreak,19.811517156396032,17.652441,2.1717455,0.21202257
101.0,Leon: The Professional,18.403973001013394,17.2908,2.2104468,0.20466325
63020.0,The Perez Family,15.606507315413856,14.528428,2.3505588,0.18099134
680.0,Pulp Fiction,19.95664079508012,18.735891,2.2795563,0.19244178
25296.0,Pushing Hands,12.768162415009607,16.422308,2.2818968,0.19204721
12106.0,The Quick and the Dead,17.485834910258337,16.736504,2.2328851,0.20057058
161495.0,Roommates,17.082928988053162,16.936388,2.4242492,0.1701553
3586.0,Prêt-à-Porter,17.01585823498747,17.861944,2.3561735,0.18012975
22586.0,The Swan Princess,16.870483878157913,18.483175,2.2337465,0.20041592
2636.0,The Specialist,19.728926724408293,17.938007,2.3293512,0.184302
2164.0,Stargate,19.8720023963206,18.41673,2.3932076,0.17459801
11395.0,The Santa Clause,19.837144342218078,17.825895,2.3206172,0.18569191
278.0,The Shawshank Redemption,17.935323791109735,18.196959,2.2569306,0.19631957
9067.0,Tank Girl,15.967522019482292,17.307085,2.3933597,0.1745758
193.0,Star Trek: Generations,19.378489466110242,18.194279,2.388875,0.17523189
25066.0,Tales from the Hood,17.05013916523017,16.489664,2.296902,0.1895462
1587.0,What's Eating Gilbert Grape,16.92592720777799,16.201595,2.3377292,0.18298337
9271.0,Virtuosity,17.74528434845279,17.308176,2.2480068,0.19788131
2064.0,While You Were Sleeping,19.76955242818396,17.383,2.2997994,0.1890689
236.0,Muriel's Wedding,17.30699221813318,18.179422,2.241629,0.19900894
3049.0,Ace Ventura: Pet Detective,19.265856234918957,16.711382,2.3754435,0.17721914
10497.0,Bitter Moon,15.272004409036686,17.626879,2.3729618,0.17759
9331.0,Clear and Present Danger,19.965756167150875,19.008184,2.305707,0.18810129
10731.0,The Client,19.358416095666446,18.001125,2.335762,0.1832917
9495.0,The Crow,19.1342925055982,17.260334,2.3283129,0.18446642
888.0,The Flintstones,20.424729539383513,19.17053,2.159582,0.2144177
13.0,Forrest Gump,21.110064475577303,19.015614,2.3287506,0.18439707
712.0,Four Weddings and a Funeral,20.131087371896417,18.99549,2.376315,0.17708914
10879.0,I Love Trouble,18.71728121420744,18.148739,2.231239,0.20086662
8587.0,The Lion King,21.260802588460752,17.577473,2.3555408,0.18022655
1689.0,Little Buddha,16.200726413582327,14.932558,2.3511243,0.18090427
11596.0,New Nightmare,17.486367028213262,18.723528,2.2254748,0.20190851
854.0,The Mask,20.453444695192836,17.093515,2.2473936,0.1979893
36593.0,The Naked Gun 33⅓: The Final Insult,18.525419942785796,16.642178,2.225215,0.20195568
2788.0,Reality Bites,17.5907145480043,15.442619,2.5171041,0.15783294
10427.0,Red Rock West,15.313218151373848,16.240658,2.325884,0.18485188
1637.0,Speed,20.450210473066058,18.304688,2.2807038,0.19224818
8831.0,Timecop,19.212499627814747,17.531082,2.3822787,0.17620364
36955.0,True Lies,20.528223619055932,19.290104,2.1791337,0.21058735
12160.0,Wyatt Earp,17.811951387991364,18.584969,2.4498014,0.16662425
26352.0,A Low Down Dirty Shame,17.971734473256728,17.808931,2.192909,0.20794994
22067.0,Jason's Lyric,17.6284246185526,16.969011,2.3648863,0.17880492
11667.0,Street Fighter,19.190386438776986,17.946552,2.2962768,0.18964942
8011.0,Highlander: The Final Dimension,18.19649556850308,17.78989,2.1776958,0.21086553
2654.0,In the Mouth of Madness,16.782271295170975,16.857368,2.2307653,0.20095195
10436.0,The Age of Innocence,18.09375768200099,18.16988,2.156083,0.21511416
46094.0,The Air Up There,17.636067630210647,18.448122,2.3847878,0.17583305
306.0,Beverly Hills Cop III,19.371875886189997,19.145864,2.3246393,0.1850499
4722.0,Body Snatchers,13.7734648711051,17.92243,2.3163133,0.1863826
1607.0,A Bronx Tale,17.47007768995481,17.761368,2.268674,0.19429243
117553.0,Calendar Girl,15.564033288362934,16.44261,2.1562672,0.21507744
6075.0,Carlito's Way,18.217821820139754,18.52411,2.2780204,0.19270137
9350.0,Cliffhanger,20.161335343422966,18.5267,2.2630115,0.19526593
2124.0,Color of Night,17.572937820582528,17.505886,2.3689725,0.1781886
9571.0,Dazed and Confused,16.698642008715243,17.096527,2.1473405,0.21686932
9739.0,Demolition Man,19.689325853676856,18.938572,2.3681643,0.17831028
9024.0,For Love or Money,17.031175883604693,16.971178,2.2326796,0.20060752
37233.0,The Firm,20.219412384761775,18.95712,2.2749488,0.19322208
1634.0,Free Willy,19.65506467531974,20.079605,2.1795714,0.21050276
5503.0,The Fugitive,20.53053086439342,19.535488,2.2265487,0.2017138
35588.0,Geronimo: An American Legend,17.545145773918794,16.498598,2.343542,0.18207675
2019.0,Hard Target,18.92669598731938,17.318089,2.473497,0.16344711
9255.0,Hot Shots! Part Deux,19.51606447786229,16.549595,2.2451494,0.19838531
9386.0,In the Line of Fire,19.796204703259733,18.354588,2.146776,0.21698342
7984.0,In the Name of the Father,18.806643118038366,17.82691,2.3827968,0.17612702
329.0,Jurassic Park,21.44455333060222,18.838125,2.150374,0.21625793
10909.0,Kalifornia,15.493550647965145,17.925875,2.2863407,0.19130138
507.0,Killing Zoe,13.750093528662857,16.930418,2.1433697,0.21767363
9593.0,Last Action Hero,19.542228278428947,19.781729,2.1771555,0.2109702
10440.0,Manhattan Murder Mystery,17.043597484289588,17.08245,2.2477543,0.19792575
9516.0,Menace II Society,17.948697659641223,17.405098,2.3445323,0.18192299
2320.0,Executive Decision,19.341288761900007,19.446367,2.2947354,0.18990429
788.0,Mrs. Doubtfire,20.70976460402588,18.61302,2.3069556,0.18789774
11231.0,The Next Karate Kid,17.352714054748144,18.994484,2.238195,0.19962005
10447.0,No Escape,17.321461519267306,18.423801,2.3490746,0.18122011
9559.0,A Perfect World,19.5263156417175,17.89272,2.2908893,0.19054247
9800.0,Philadelphia,19.951235126304265,16.670225,2.4215422,0.17053595
713.0,The Piano,19.379677510106415,16.591888,2.2777622,0.19274506
8291.0,Poetic Justice,17.934830847154217,16.895575,2.1456795,0.21720524
10872.0,The Ref,17.028043164833605,17.981218,2.2994096,0.18913299
1245.0,The Remains of the Day,17.76585601063351,17.437277,2.275562,0.19311795
11858.0,Renaissance Man,17.782803395496128,17.570328,2.4236896,0.17023388
5550.0,RoboCop 3,16.989960443928663,18.656946,2.4438698,0.16743408
8005.0,Robin Hood: Men in Tights,18.196334625457336,17.687735,2.3819146,0.1762575
2088.0,Romeo Is Bleeding,15.8065674499036,15.901801,2.2612529,0.19556977
47889.0,Ruby in Paradise,14.621506939317458,14.184686,2.3954291,0.17427431
14534.0,Rudy,17.744652072127522,16.090017,2.2528093,0.19703853
424.0,Schindler's List,20.392650283966066,19.587824,2.328304,0.18446782
11592.0,Serial Mom,16.647770253555084,14.159775,2.4051151,0.17287344
8850.0,The Shadow,18.463519424240985,19.542974,2.2930334,0.19018632
858.0,Sleepless in Seattle,20.048538512608243,18.248722,2.2955499,0.18976955
867.0,Sliver,19.376244030338523,16.596804,2.362673,0.17914008
78.0,Blade Runner,18.55467578269545,17.939346,2.269883,0.1940855
10442.0,So I Married an Axe Murderer,17.069823819672063,16.00269,2.3117118,0.18712536
9607.0,Super Mario Bros.,17.660559808308157,18.616583,2.3040998,0.18836379
17585.0,Surviving the Game,16.63092019735147,17.102491,2.3343475,0.18351391
9057.0,Terminal Velocity,17.393078498008986,17.01681,2.332255,0.18384336
9479.0,The Nightmare Before Christmas,18.94598229595474,18.465788,2.2201223,0.20288324
10057.0,The Three Musketeers,18.60718001992783,17.981693,2.2975774,0.18943477
11969.0,Tombstone,18.654401250966032,17.32257,2.2682579,0.1943637
319.0,True Romance,17.12816918848895,18.18878,2.331679,0.18393418
15139.0,The Pagemaster,17.206251701985586,17.334333,2.3340058,0.18356764
771.0,Home Alone,20.910798466257585,18.879864,2.189623,0.20857453
251.0,Ghost,20.96850168194046,18.048992,2.2807863,0.19223428
812.0,Aladdin,20.87259689676335,18.205992,2.375825,0.17716223
280.0,Terminator 2: Judgment Day,20.9451796141214,19.219019,2.2787092,0.19258489
581.0,Dances with Wolves,20.79416915266396,18.27225,2.3979428,0.17390913
268.0,Batman,20.81055487497569,19.890633,2.1693509,0.21249093
274.0,The Silence of the Lambs,20.299880476418263,17.54926,2.2458708,0.19825788
10020.0,Beauty and the Beast,20.624525406758703,17.21291,2.5644345,0.15206063
114.0,Pretty Woman,20.88167030675133,19.910843,2.272022,0.1937202
576.0,The Wild Bunch,15.566178232538235,18.968304,2.4572558,0.16561483
275.0,Fargo,18.642012557689885,16.576128,2.2176726,0.20333172
8766.0,Hellraiser: Bloodline,17.35143066867732,16.359863,2.44206,0.16768235
10112.0,The Aristocats,19.980965311450653,17.746094,2.327744,0.18455659
1592.0,Primal Fear,19.16851572621922,18.036453,2.46794,0.16418397
61752.0,Girl 6,16.13487305982109,16.597036,2.2450109,0.1984098
10684.0,Courage Under Fire,19.15126160374316,17.322573,2.284554,0.19160073
954.0,Mission: Impossible,20.663726069511235,18.939743,2.3651438,0.178766
8840.0,DragonHeart,19.28477450660845,18.332472,2.291467,0.19044642
10539.0,James and the Giant Peach,17.902097179988402,18.846453,2.4036505,0.17308417
47502.0,Faithful,16.818871318861287,16.356882,2.1973376,0.20711254
2300.0,Space Jam,20.059780674908446,17.050718,2.4742138,0.1633524
8069.0,Barbarella,16.972695265044237,16.461687,2.369689,0.17808087
40001.0,Mrs. Winterbourne,16.847080783606106,16.626163,2.2073588,0.20523627
9103.0,The Quest,18.587573909772473,18.759264,2.440422,0.1679075
12233.0,Oliver & Company,19.13721092617063,17.473906,2.3427248,0.18220381
36355.0,Flipper,17.537245367714604,18.642847,2.4249437,0.17005785
11876.0,The Horseman on the Roof,17.27328271654438,18.196468,2.3426855,0.18220992
9100.0,The Craft,17.74713176180782,17.38105,2.439596,0.16802125
40507.0,Original Gangstas,15.640788177079937,16.923872,2.335745,0.18329436
9802.0,The Rock,20.35183751958998,19.104757,2.3398187,0.18265669
664.0,Twister,20.741009640840456,17.85082,2.2690191,0.1942333
10547.0,The Arrival,17.1800265940556,18.076775,2.3973994,0.17398797
935.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,18.386959271793085,16.358667,2.3448272,0.18187724
9826.0,The Phantom,17.388277964342322,18.589205,2.2941685,0.18999816
9879.0,Striptease,19.267645234151512,17.254414,2.1799161,0.2104362
7095.0,Jack,18.608612610451196,17.09914,2.4498134,0.16662264
627.0,Trainspotting,17.34033970554142,16.82461,2.3460546,0.18168697
602.0,Independence Day,21.243121555361075,20.042238,2.3057206,0.18809909
9566.0,The Fan,17.462101026158567,16.891031,2.310729,0.18728456
10545.0,The Hunchback of Notre Dame,19.144077809775116,18.53454,2.2406774,0.19917798
9894.0,The Cable Guy,19.170556332270206,16.862879,2.3582647,0.17981043
11543.0,Kingpin,17.75733282269629,17.543419,2.2789953,0.19253653
9268.0,Eraser,20.02767838839335,18.158825,2.2288976,0.20128888
9327.0,The Nutty Professor,19.3955428575599,18.041359,2.3536835,0.18051109
11228.0,Daylight,19.607759670083162,19.055191,2.2983882,0.18930113
10779.0,The Frighteners,17.917126577268142,17.763832,2.367806,0.17836425
26748.0,Lone Star,17.123023136971703,17.941757,2.1834319,0.20975906
9294.0,Phenomenon,19.561639924344167,17.445274,2.332921,0.1837384
11363.0,She's the One,16.78697640255815,17.363398,2.316276,0.18638861
1645.0,A Time to Kill,19.563149114228207,17.066477,2.2385087,0.19956411
18550.0,Fled,17.382035836723663,16.851171,2.4136682,0.17165042
11962.0,Joe's Apartment,16.067701339278592,15.326013,2.4328501,0.16895431
2925.0,The First Wives Club,19.29455261217297,17.368298,2.2957914,0.18972963
3595.0,Ransom,20.272454520901608,17.786692,2.3421347,0.18229562
12123.0,Chain Reaction,18.635347467005314,17.898691,2.3486047,0.18129264
10830.0,Matilda,18.047853318605963,18.270683,2.2550917,0.19663988
3573.0,Emma,17.639037385966134,17.10923,2.2607803,0.19565153
10546.0,The Crow: City of Angels,17.42328607787174,14.309136,2.453275,0.16615276
9431.0,Bordello of Blood,16.260286674616736,16.428675,2.215014,0.20382012
47907.0,The Spitfire Grill,17.07468515515939,16.513885,2.3622808,0.17919956
10061.0,Escape from L.A.,18.281771913324373,18.623316,2.3895428,0.17513396
549.0,Basquiat,15.63985708681559,16.793394,2.4135375,0.171669
10478.0,Tin Cup,18.523807676477347,17.589909,2.2268884,0.20165226
66634.0,Dingo,13.487377998219992,15.286631,2.2905495,0.190599
238.0,The Godfather,21.364195093398088,18.764942,2.340314,0.1825794
11134.0,Police Story 3: Supercop,17.66953691765986,17.343758,2.3118696,0.1870998
88224.0,Manny & Lo,13.69662898259611,16.4275,2.325712,0.18487924
9303.0,Bound,16.485045634740985,16.276846,2.1680644,0.2127432
11015.0,The Relic,18.033724591565473,18.604523,2.3009677,0.18887696
9306.0,The Island of Dr. Moreau,18.44207081431505,18.297457,2.402922,0.17318916
10723.0,Bulletproof,17.65599878136855,18.056726,2.1988728,0.20682345
10987.0,Halloween: The Curse of Michael Myers,17.281028242362638,16.017462,2.4237604,0.17022394
164.0,Breakfast at Tiffany's,18.428161757750537,17.680332,2.4265566,0.16983186
284.0,The Apartment,19.410240230162696,17.690374,2.2310905,0.20089337
4808.0,Charade,18.755103769368773,18.730831,2.314619,0.18665557
11113.0,My Fair Lady,20.419622490292976,19.456036,2.2978597,0.18938823
62.0,2001: A Space Odyssey,20.286153732398386,19.303604,2.3230886,0.18529701
10331.0,Night of the Living Dead,19.45760191483224,17.124317,2.2338848,0.2003911
10861.0,Maximum Risk,18.483025884316056,17.821615,2.2721527,0.19369793
1770.0,Michael Collins,17.364833698804663,17.61886,2.1569548,0.21494034
9333.0,Last Man Standing,18.39333247562327,16.743582,2.2759433,0.19305326
9400.0,Set It Off,18.26540113360143,18.348688,2.1969802,0.20717993
12241.0,Curdled,11.534158776157152,15.494465,2.4868534,0.16169614
11306.0,Extreme Measures,17.392847446398914,16.524252,2.3091936,0.18753369
6346.0,The Chamber,17.652827512600886,16.51025,2.277056,0.19286464
864.0,Cool Runnings,19.66262087258602,17.040142,2.3535824,0.1805266
9078.0,The Sword in the Stone,19.253595291040202,18.248215,2.164056,0.213532
8367.0,Robin Hood: Prince of Thieves,20.658763171191815,19.754309,2.249657,0.19759113
433.0,Mary Poppins,20.76961751766494,20.437181,2.3715813,0.17779681
12335.0,Bedknobs and Broomsticks,18.78947186127054,18.811407,2.292733,0.19023617
10948.0,The Fox and the Hound,18.546760379914712,18.939753,2.2604156,0.1957147
15121.0,The Sound of Music,21.78599648810282,19.440397,2.4328053,0.16896054
562.0,Die Hard,19.778215537952867,19.734411,2.2884758,0.1909446
10163.0,The Lawnmower Man,18.1188081750815,17.315054,2.2014487,0.20633973
11159.0,Secrets & Lies,17.1340643996816,17.655254,2.267981,0.19441113
41843.0,Surviving Picasso,15.223139494792997,16.681427,2.2995505,0.18910982
11412.0,The Long Kiss Goodnight,19.031275468099235,18.450783,2.345727,0.18173772
10586.0,The Ghost and the Darkness,18.855008190411944,18.874567,2.2151191,0.20380078
49471.0,Get on the Bus,16.283428084714373,16.362482,2.2853906,0.19146048
38153.0,Shadow Conspiracy,15.276218361019199,17.09374,2.374013,0.17743276
25147.0,Jude,13.633651865000036,16.629692,2.4141295,0.17158483
454.0,Romeo + Juliet,19.529982988903548,16.875917,2.3441167,0.1819875
10218.0,Swingers,16.042912608482865,15.285983,2.4204507,0.17068978
819.0,Sleepers,19.64718761529198,17.924467,2.370057,0.17802556
252.0,Willy Wonka & the Chocolate Factory,17.29096550954372,19.674208,2.30394,0.18838991
11561.0,Sleeper,18.73983140786416,16.413872,2.3137765,0.18679152
11302.0,Bananas,18.37562220365478,16.38307,2.263295,0.19521704
623.0,A Fish Called Wanda,18.96616864903868,17.612951,2.362211,0.17921016
583.0,Life of Brian,18.383920287194645,17.116884,2.4550302,0.16591525
11575.0,The Great Race,19.36137674454401,19.6504,2.319451,0.18587868
475.0,Bonnie and Clyde,20.00965373941611,16.768356,2.2569916,0.19630894
88.0,Dirty Dancing,20.232811151424464,15.710728,2.3703594,0.17798017
500.0,Reservoir Dogs,17.335112377196,17.158775,2.3158617,0.18645531
792.0,Platoon,19.81696157357212,17.712336,2.233502,0.20045982
8491.0,Weekend at Bernie's,18.199563637313393,17.319881,2.3448458,0.18187435
402.0,Basic Instinct,20.516182864155354,18.449774,2.2117844,0.20441578
10537.0,The Doors,18.229898321968523,16.629284,2.1476488,0.2168071
11386.0,The Crying Game,18.785870395021632,17.595192,2.3288324,0.18438412
9504.0,Glengarry Glen Ross,17.022519716112164,16.702822,2.311864,0.18710072
15764.0,Sophie's Choice,18.45634295985687,18.140543,2.4094691,0.17224923
601.0,E.T. the Extra-Terrestrial,21.72972579320353,18.877274,2.2227752,0.20239925
2119.0,Days of Thunder,19.806036469930177,18.460367,2.2840164,0.19169094
744.0,Top Gun,20.76313174853447,17.547907,2.374809,0.17731383
21612.0,The Funeral,14.742356266426757,15.804619,2.4451797,0.16725475
1630.0,The People vs. Larry Flynt,17.548159928260773,17.026806,2.3327963,0.18375804
11843.0,The Return of the Pink Panther,19.399406973660703,18.094957,2.3070662,0.18787971
10379.0,Drop Dead Fred,17.32167972160211,18.232077,2.3895292,0.17513596
2756.0,The Abyss,19.29092381636005,18.76159,2.3785849,0.17675135
790.0,The Fog,18.34170431119486,16.875584,2.3659725,0.17864078
1103.0,Escape from New York,19.069157055143094,17.822285,2.2133143,0.20413327
11298.0,The Howling,18.041839714806482,15.847444,2.2616467,0.19550166
762.0,Monty Python and the Holy Grail,17.28092399417233,17.037226,2.418886,0.17091069
49763.0,Bad Moon,14.63283025667996,16.466879,2.236303,0.19995795
892.0,Delicatessen,15.27590279709367,17.855913,2.2799718,0.19237162
409.0,The English Patient,19.984155826999338,18.967918,2.3061454,0.18802977
10161.0,My Left Foot: The Story of Christy Brown,17.481907971718336,15.81449,2.3566098,0.18006307
10409.0,Strictly Ballroom,18.174698618215963,16.82627,2.349062,0.18122205
10174.0,Madonna: Truth or Dare,4.243136074568128,15.063861,2.184013,0.20964746
31225.0,Paris is Burning,16.073566728142676,12.451452,2.2442493,0.19854447
510.0,One Flew Over the Cuckoo's Nest,20.3568892555447,17.013973,2.2997534,0.18907645
1891.0,The Empire Strikes Back,21.56792684729735,18.687567,2.3532617,0.18057579
2493.0,The Princess Bride,18.29643884052344,17.404799,2.358385,0.17979208
85.0,Raiders of the Lost Ark,21.118208889560623,18.772238,2.138389,0.21868879
679.0,Aliens,20.09708450805563,19.23646,2.4120708,0.17187786
429.0,"The Good, the Bad and the Ugly",17.905240256196375,16.560055,2.390877,0.17493856
947.0,Lawrence of Arabia,20.41465611035011,20.212004,2.3213043,0.18558198
185.0,A Clockwork Orange,19.185168744848202,18.045567,2.241261,0.19907427
595.0,To Kill a Mockingbird,18.74111475842629,17.787054,2.2891397,0.19083384
28.0,Apocalypse Now,19.879730660907374,17.956308,2.486389,0.16175655
335.0,Once Upon a Time in the West,17.72816125500344,16.961145,2.3998442,0.17363365
1892.0,Return of the Jedi,21.344813745233402,18.87183,2.2580583,0.19612353
144.0,Wings of Desire,16.030199641936797,17.831518,2.2980635,0.18935463
769.0,GoodFellas,18.59060380294859,18.517534,2.3115296,0.18715484
348.0,Alien,20.039245428871112,18.782454,2.1301327,0.22038737
11645.0,Ran,16.324312726059784,18.904282,2.4126608,0.17179379
539.0,Psycho,19.657100308094222,17.028568,2.4431596,0.16753143
525.0,The Blues Brothers,20.026254245379786,18.169418,2.335596,0.18331775
240.0,The Godfather: Part II,19.632154761764557,19.587648,2.2020853,0.20622046
